"","id","Authors_Num","Countries_Unique_Num","FRES_Title","FLESCH_Title","numCharTitle_all","numCharTitle_onlyAlpha","numCharTitle_nonAlpha","nonAlphaCharTitle_isExist","numWordTitle","numABV_Title","binABV_Title","numSentAbstract","numABV_Abstract","binABV_Abstract","PaperAge","numLexVerb","numSylGreaThan2","numPage","Year","Cited by","FRES_Abstract","FLESCH_Abstract","isFunding","keywordsListedAlpha","numKeywords","Quartile","J_or_C","CitationMetric_1","CitationMetric_2","CitationMetric_3","CitationMetric_4_CB","CitationMetric_4a_CM2","CitationMetric_4b_CM3","CitationMetric_5_CB","CitationMetric_5a_CM2","CitationMetric_5b_CM3","Dominant_Topic","single_quote_mark","parenthesis_mark","hyphen_mark","period_mark","slash_mark","colon_mark","question_mark","presenceColon","avgPunctuation","numPreposition","numFreqLexItems_connectives","numFreqLexItems_action_markers","numFreqLexItems_closing","numTitleSubstantiveWordsWoutStopwords","numTitleSubstantiveWordsWithStopwords","numAbstractSubstantiveWordsWoutStopwords","numAbstractSubstantiveWordsWithStopwords","presenceInitialPosition_a","presenceInitialPosition_a_or_the","presenceInitialPosition_ing"
"262",21702,2,1,-12.79,17,66,59,0,0,8,1,1,6,6,1,4,0,3,12,2016,28,14.59,16.9,1,0,18,0,0,84.5137036138734,7,3.36729582998647,2.6689951247908,2.6689951247908,1.89952225844009,5.24242424242424,5.24242424242424,2.86127632339769,11,1,1,4,6,0,0,0,0,0.6,14,0,0,0,7,7,92,87,0,0,0
"263",15949,4,2,-1.96,17,101,86,1,1,15,0,0,4,3,0,10,1,4,8,2010,4,30.2,15,0,1,5,0,0,46.1239948506502,0.4,1.6094379124341,0.222878096771308,0.222878096771309,0.796039590751132,0.220534458509142,0.220534458509142,0.735085826574882,8,0,0,3,4,0,0,0,0,0.35,15,0,1,0,11,11,57,51,0,0,1
"264",45648,1,1,-49.68,22.9,116,103,3,1,11,0,0,7,2,0,0,1,7,19,2020,0,2.48,19.4,0,1,4,1,1,9.49644582921323,0,0,0,NA,0,0,NA,0,4,0,0,4,7,0,0,0,0,0.55,24,0,0,0,11,11,124,120,0,0,0
"265",40606,2,1,15.64,12.3,41,36,1,1,5,0,0,4,0,0,4,2,1,4,2016,1,32.9,11.9,0,1,6,1,1,24.2924308289334,0.25,0.693147180559945,0.0953212544568144,0.0953212544568144,0.391010640087982,0.1025,0.1025,0.394756988840646,2,3,0,0,5,0,0,0,0,0.4,6,1,0,0,5,4,34,30,0,0,0
"266",50799,3,1,26.47,12.3,87,76,1,1,11,0,0,4,0,0,17,3,3,10,2003,8,30.91,14.7,0,1,3,1,1,60.7781861601896,0.470588235294118,2.19722457733622,0.276056669214038,0.276056669214038,1.00277142429245,0.441266598569969,0.441266598569969,1.2003061955911,11,0,0,0,4,0,0,0,0,0.2,10,0,0,0,9,9,55,51,0,0,0
"267",53151,2,2,-7.38,17,86,76,0,0,11,0,0,8,0,0,5,1,5,28,2015,5,22.85,15.8,0,1,3,2,1,50.686579973507,1,1.79175946922805,0.423000761614623,0.423000761614624,0.991981022917732,0.381773399014778,0.381773399014778,0.874633479356431,10,0,0,0,8,1,0,0,0,0.45,28,1,0,1,9,9,110,102,0,0,0
"268",18666,4,1,-12.79,17,62,53,2,1,8,1,1,8,1,1,13,2,4,10,2007,4,29.04,13.4,0,0,21,0,0,46.1239948506502,0.307692307692308,1.6094379124341,0.211300595849599,0.211300595849599,0.848300271581422,0.272056464549246,0.272056464549246,0.879365321860113,7,0,0,0,9,0,1,0,1,0.5,16,0,1,0,7,7,81,70,0,0,0
"269",40878,1,1,-36.14,19.8,59,53,1,1,6,0,0,8,0,0,7,2,3,7,2013,1,27.01,14.2,0,0,11,1,1,24.2924308289334,0.142857142857143,0.693147180559945,0.0586087792934592,0.0586087792934593,0.338335816135809,0.0385185185185185,0.0385185185185185,0.309325396778075,14,0,0,0,8,0,0,0,0,0.4,13,2,0,0,5,5,96,88,0,0,0
"270",28322,4,1,6.17,13.9,44,38,1,1,6,0,0,5,0,0,21,0,2,10,1999,338,30.4,14.9,0,0,10,0,0,99.5839474617064,16.0952380952381,5.82600010738045,10.8892610837438,10.8892610837439,2.37389269491849,7.05391304347826,7.05391304347826,1.90395986148804,5,0,0,1,5,0,0,0,0,0.3,14,0,0,0,5,5,74,71,0,0,0
"271",41872,2,1,-52.05,21.8,51,45,2,1,5,0,0,4,3,0,17,1,3,6,2003,544,27.83,13.9,0,0,9,1,1,99.8507434840202,32,6.30078579466325,18.7718535065546,18.7718535065546,2.87555856176338,17.7677419354839,17.7677419354839,2.98597972551593,8,2,0,1,4,0,0,0,0,0.35,7,1,0,0,5,5,40,36,0,0,0
"272",8977,1,1,-20.24,17.8,61,55,0,0,7,0,0,6,0,0,5,1,2,3,2015,2,26,14.6,0,1,5,0,0,33.5155506632586,0.4,1.09861228866811,0.169200304645849,0.16920030464585,0.608230379478615,0.122090805036246,0.122090805036246,0.593127554704135,0,0,0,0,6,0,0,0,0,0.3,16,0,1,0,6,6,72,66,0,0,0
"273",6319,2,1,56.93,6.8,43,38,0,0,6,0,0,6,5,0,1,0,0,8,2019,0,26.95,16.3,1,1,7,0,1,9.49644582921323,0,0,0,0,0,0,0,0,12,2,0,0,6,0,0,0,0,0.4,29,1,0,0,5,5,99,94,0,0,0
"274",28750,2,2,31.55,10.4,45,40,0,0,6,0,0,7,0,0,13,1,2,10,2007,4,23.36,15.6,0,1,6,0,0,46.1239948506502,0.307692307692308,1.6094379124341,0.211300595849599,0.211300595849599,0.848300271581422,0.128,0.128,0.710092872685815,10,0,0,5,8,0,0,0,0,0.65,17,0,1,0,5,5,102,94,0,0,1
"275",28071,4,1,-120.74,31.6,72,65,2,1,6,0,0,1,1,0,16,1,5,0,2004,2,-17.86,25.2,0,0,15,0,0,33.5155506632586,0.125,1.09861228866811,0.0674698795180723,0.0674698795180723,0.486934214041562,0.0923076923076923,0.0923076923076923,0.5593453948837,15,0,0,0,2,0,0,0,0,0.1,4,0,0,0,7,7,24,24,0,0,0
"276",39752,2,1,12.94,15.4,113,98,0,0,16,0,0,6,0,0,15,1,5,33,2005,22,28.67,15.6,0,1,3,1,1,80.8149405772496,1.46666666666667,3.13549421592915,0.841656365883807,0.841656365883808,1.46361229241221,0.803548134620402,0.803548134620402,1.38174184814482,9,0,0,0,6,0,0,0,0,0.3,22,0,1,1,9,9,87,80,0,0,0
"277",7894,2,1,-3.32,15.5,60,54,0,0,7,0,0,5,1,0,4,1,3,5,2016,3,33.99,15.6,1,1,5,0,0,40.5371368868822,0.75,1.38629436111989,0.285963763370443,0.285963763370443,0.782021280175965,0.21606334841629,0.21606334841629,0.757938130159502,0,0,0,0,7,1,0,0,0,0.4,17,0,0,1,6,6,83,73,0,0,1
"278",27856,4,2,-14.82,17.8,81,71,1,1,10,0,0,8,11,0,12,0,4,10,2008,31,35.98,12.8,0,1,5,0,0,86.0379857833169,2.58333333333333,3.46573590279973,1.57128681432087,1.57128681432087,1.70980804768039,2.05859375,2.05859375,1.67703719373442,3,0,1,0,8,3,0,0,0,0.6,16,0,0,0,6,6,80,72,0,0,0
"279",46519,1,1,68.77,6.4,70,60,0,0,11,0,0,5,9,0,13,1,1,12,2007,13,32.97,16,0,0,18,1,1,71.0489001660479,1,2.63905732961526,0.686726936511198,0.686726936511198,1.39099062606631,0.514161775963256,0.514161775963256,1.19087712067457,8,0,1,0,6,0,0,0,0,0.35,19,1,1,0,8,7,96,86,0,0,1
"280",42929,6,3,11.58,13.9,70,60,2,1,9,0,0,12,0,0,2,2,4,18,2018,9,12.46,17.7,1,0,15,1,1,63.328606876994,4.5,2.30258509299405,2.40814090679252,2.40814090679252,2.0796884322527,3.9206008583691,3.9206008583691,3.28966110800997,11,0,1,6,14,0,5,0,1,1.3,33,2,0,0,8,8,186,177,0,0,1
"281",18672,2,1,-6.7,14.7,18,17,0,0,2,0,0,6,0,0,13,0,1,10,2007,1,25.29,14.8,0,1,5,0,0,24.2924308289334,0.0769230769230769,0.693147180559945,0.0528251489623998,0.0528251489623998,0.365343041177411,0.0680141161373115,0.0680141161373115,0.378722030107815,7,0,0,6,6,0,0,0,0,0.6,11,0,0,0,2,2,74,70,0,0,0
"282",9801,3,1,4.14,14.7,66,58,1,1,8,0,0,7,6,0,6,1,2,6,2014,1,33.14,13.9,0,1,6,0,0,24.2924308289334,0.166666666666667,0.693147180559945,0.0776341227646206,0.0776341227646205,0.371498879707288,0.0761329305135952,0.0761329305135951,0.41637354032273,0,1,2,5,8,0,0,0,0,0.8,15,1,1,0,9,9,105,97,0,0,0
"283",3522,5,2,55.91,7.2,49,42,1,1,7,1,1,13,13,1,2,1,1,11,2018,4,43.53,12,0,1,4,0,0,46.1239948506502,2,1.6094379124341,1.07028484746334,1.07028484746334,1.45363983250924,1.8936170212766,1.8936170212766,2.05677394175019,4,0,1,6,14,0,0,0,0,1.05,30,1,0,0,7,7,153,144,0,0,0
"284",32951,4,1,45.42,9.2,59,50,1,1,9,0,0,9,8,0,0,1,0,0,2020,0,22.95,15.7,1,1,6,2,1,9.49644582921323,0,0,0,NA,0,0,NA,0,12,0,0,6,10,0,0,0,0,0.8,24,4,0,0,7,7,128,122,1,1,0
"285",2694,2,1,33.58,9.6,32,29,0,0,4,0,0,7,0,0,8,0,1,10,2012,14,12.97,17.5,0,1,6,0,0,72.5246739677979,1.75,2.70805020110221,0.829717761774836,0.829717761774836,1.34595841916138,0.733514001806685,0.733514001806685,1.17278911489443,6,0,0,5,7,0,0,0,0,0.6,17,1,1,0,4,4,101,96,0,0,0
"286",43892,5,1,76.22,5.6,71,59,1,1,12,0,0,6,0,0,10,1,1,16,2010,6,15.27,20.7,1,1,4,1,1,54.5523237373831,0.6,1.94591014905531,0.334317145156963,0.334317145156963,0.962461183948214,0.231511254019293,0.231511254019293,0.835402951115161,10,0,2,1,9,0,2,0,1,0.7,25,2,0,1,7,7,136,117,0,0,0
"287",3621,2,1,-4.33,15.9,69,61,1,1,8,0,0,3,5,0,2,2,3,2,2018,0,24.11,17.4,0,1,2,0,0,9.49644582921323,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0.25,11,1,0,0,7,7,55,54,1,1,0
"288",51938,2,1,-39.19,21,83,73,2,1,9,0,0,5,0,0,31,1,4,6,1989,17,-30.25,23.7,1,0,5,1,1,76.1338830948339,0.548387096774194,2.89037175789616,1.14088888888889,1.14088888888889,1.76337062496591,1.3757225433526,1.3757225433526,1.58631652690187,13,0,0,12,5,0,0,0,0,0.85,20,0,0,0,9,9,88,87,0,0,0
"289",260,3,1,11.58,13.9,71,62,1,1,9,0,0,8,0,0,4,1,3,8,2016,5,35.98,12.8,0,1,4,0,0,50.686579973507,1.25,1.79175946922805,0.476606272284072,0.476606272284072,1.01074784201041,0.577092511013216,0.577092511013216,0.99350588392475,8,0,0,0,8,0,0,0,0,0.4,22,1,0,0,8,8,91,83,0,0,0
"290",15579,5,1,-27.68,18.6,50,45,0,0,6,0,0,5,0,0,10,0,4,6,2010,2,17.68,17.8,0,1,4,0,0,33.5155506632586,0.2,1.09861228866811,0.111439048385654,0.111439048385654,0.543381555702812,0.117276166456494,0.117276166456494,0.570352853126391,3,0,0,2,5,0,1,0,1,0.4,20,0,1,0,3,3,81,74,1,1,0
"291",28533,1,1,43.39,9.9,80,68,2,1,11,0,0,4,0,0,8,1,2,3,2012,2,41.74,14.7,0,1,3,0,0,33.5155506632586,0.25,1.09861228866811,0.118531108824976,0.118531108824976,0.546033621801086,0.0751265719418586,0.0751265719418586,0.403747521159775,1,1,0,2,4,0,1,0,1,0.4,20,0,0,0,9,9,63,59,0,0,0
"292",23180,4,2,42.38,10.3,83,71,1,1,12,2,1,2,2,1,3,0,3,5,2017,3,22.24,16,1,0,10,0,0,40.5371368868822,1,1.38629436111989,0.393098384728341,0.393098384728341,0.849511663704673,0.832740213523132,0.832740213523132,1.14777568092816,15,0,0,1,2,0,0,0,0,0.15,6,0,0,0,8,8,31,29,0,0,0
"293",10692,3,1,19.03,13.1,70,60,1,1,10,0,0,11,2,0,7,2,4,10,2013,94,42.72,12.3,0,0,11,0,0,96.5596373066662,13.4285714285714,4.55387689160054,5.50922525358517,5.50922525358517,2.22281745913908,3.4895000677415,3.4895000677415,1.74086911665403,1,0,1,2,12,0,0,0,0,0.75,20,0,0,0,7,7,140,132,0,0,0
"294",7763,2,1,49.48,7.6,35,31,0,0,5,0,0,8,0,0,4,0,2,4,2016,5,19.97,14.8,0,1,4,0,0,50.686579973507,1.25,1.79175946922805,0.476606272284072,0.476606272284072,1.01074784201041,0.936147186147186,0.936147186147186,1.52250328019039,11,1,0,1,9,0,0,0,0,0.55,14,0,0,0,4,4,97,90,0,0,0
"295",38076,7,1,-19.9,19.8,125,111,0,0,15,0,0,8,2,0,2,1,6,25,2018,2,16.93,16,0,1,4,4,1,33.5155506632586,1,1.09861228866811,0.53514242373167,0.53514242373167,0.992263554222374,0.660550458715596,0.660550458715596,1.10744474629911,2,0,1,2,9,0,0,0,0,0.6,12,0,0,0,11,11,108,98,0,0,0
"296",33877,4,2,-31.74,20.2,91,81,1,1,10,0,0,5,1,0,13,0,5,16,2007,3,35.47,13,0,1,3,2,1,40.5371368868822,0.230769230769231,1.38629436111989,0.1584754468872,0.158475446887199,0.730686082354823,0.148071979434447,0.148071979434447,0.656519574920909,6,0,0,3,5,0,0,0,0,0.4,9,0,0,0,9,9,61,60,0,0,0
"297",50754,2,1,33.92,11.5,82,71,0,0,12,0,0,7,0,0,16,1,4,14,2004,12,31.21,14.6,0,1,4,1,1,69.4220041418683,0.75,2.56494935746154,0.404819277108434,0.404819277108434,1.13685384035355,0.932182490752158,0.932182490752158,1.38921886010498,4,0,0,1,7,0,0,0,0,0.4,19,0,2,0,9,9,104,97,0,0,0
"298",23283,2,1,18.01,13.5,87,76,1,1,11,0,0,6,0,0,7,2,3,16,2013,0,31.72,14.4,0,0,13,0,0,9.49644582921323,0,0,0,0,0,0,0,0,13,0,0,2,6,0,0,0,0,0.4,20,0,1,0,10,10,80,74,0,0,0
"299",32920,3,1,-18.21,17,45,40,1,1,5,0,0,6,0,0,0,0,3,25,2020,0,20.21,16.8,1,1,5,2,1,9.49644582921323,0,0,0,NA,0,0,NA,0,11,0,0,7,6,0,0,0,0,0.65,21,0,1,0,5,5,94,88,0,0,0
"300",37383,1,1,15.64,12.3,32,28,0,0,5,1,1,5,1,1,16,1,2,20,2004,1,24.98,14.9,0,1,5,3,1,24.2924308289334,0.0625,0.693147180559945,0.0337349397590361,0.0337349397590361,0.307221283670754,0.0586750788643533,0.0586750788643533,0.356896193850828,3,0,0,1,5,0,0,0,0,0.3,13,0,0,0,3,3,69,63,0,0,0
"301",29978,2,1,68.77,6.4,72,61,1,1,11,1,1,9,4,1,15,0,2,14,2005,87,30.4,14.9,1,1,12,1,1,96.1072034926025,5.8,4.47733681447821,3.32836835599505,3.32836835599506,2.08996883669841,1.34299006132375,1.34299006132375,1.41096814329445,1,0,0,6,10,0,0,1,0,0.85,24,0,0,0,8,8,138,127,0,1,0
"302",21887,3,2,1.09,15.8,91,79,2,1,11,1,1,2,1,1,8,2,4,4,2012,5,5.66,20.3,0,1,3,0,0,50.686579973507,0.625,1.79175946922805,0.296327772062441,0.296327772062441,0.890542480245776,0.275707898658718,0.275707898658718,0.763512020584802,9,1,0,3,2,0,0,0,0,0.3,7,0,0,0,9,9,42,39,0,0,0
"303",40380,5,1,-45.62,21.4,69,61,2,1,7,0,0,3,0,0,3,2,4,5,2017,1,18.72,13.2,0,1,13,1,1,24.2924308289334,0.333333333333333,0.693147180559945,0.131032794909447,0.131032794909447,0.424755831852337,0.169811320754717,0.169811320754717,0.51800197029438,7,0,0,1,3,0,0,0,0,0.2,4,0,0,0,8,8,24,23,0,0,0
"304",3592,4,1,14.63,12.7,41,36,0,0,6,0,0,6,0,0,2,0,2,2,2018,1,29.35,13.3,0,1,6,0,0,24.2924308289334,0.5,0.693147180559945,0.267571211865835,0.267571211865835,0.626048599743461,0.299050632911392,0.299050632911392,0.639040035421375,6,0,0,3,6,0,0,0,0,0.45,12,0,0,0,4,4,63,58,0,0,0
"305",34767,2,1,36.96,10.3,70,61,1,1,9,0,0,6,0,0,27,1,1,16,1993,52,57.61,10.7,0,1,5,2,1,92.1686971771862,1.92592592592593,3.97029191355212,1.96850393700787,1.96850393700788,1.74494110666786,2.60188542422045,2.60188542422045,2.16774093046025,3,0,0,0,6,0,0,2,0,0.4,21,0,0,0,8,8,70,66,0,0,0
"306",22487,2,1,-35.13,19.4,43,39,0,0,5,0,0,6,0,0,14,2,3,4,2006,2,36.28,12.7,0,0,7,0,0,33.5155506632586,0.142857142857143,1.09861228866811,0.0874221777177936,0.0874221777177936,0.513504843983695,0.0877598152424942,0.0877598152424942,0.563228137163286,13,0,0,1,6,0,0,0,0,0.35,10,0,0,0,4,4,65,60,0,0,0
"307",7150,5,1,-22.27,18.6,72,64,0,0,9,0,0,4,11,0,3,0,3,3,2017,8,2.99,19.3,0,1,3,0,1,60.7781861601896,2.66666666666667,2.19722457733622,1.04826235927558,1.04826235927558,1.34644413089715,0.875977653631285,0.875977653631285,1.20426366996419,5,0,2,3,4,0,1,0,1,0.5,9,0,0,0,7,7,73,69,0,0,0
"308",43660,7,2,3.12,15.1,72,64,0,0,9,0,0,11,2,0,8,2,3,17,2012,12,15.61,16.5,1,1,5,1,1,69.4220041418683,1.5,2.56494935746154,0.711186652949859,0.711186652949859,1.27483426304018,0.628726287262873,0.628726287262873,1.11081570255308,6,0,0,3,11,0,5,0,1,0.95,34,1,3,1,6,6,148,138,0,0,0
"309",41490,3,1,-23.28,19,84,75,0,0,10,0,0,3,0,0,12,1,4,9,2008,2,-16.82,20.6,0,1,3,1,1,33.5155506632586,0.166666666666667,1.09861228866811,0.101373342859411,0.101373342859411,0.541996327800934,0.164227061763656,0.164227061763656,0.637842965814382,12,0,0,0,3,0,0,0,0,0.15,9,0,1,0,7,7,39,38,1,1,0
"310",23685,3,1,6.17,13.9,46,40,1,1,6,1,1,8,15,1,1,1,3,6,2019,0,23.26,15.6,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,14,0,1,1,8,0,0,0,0,0.5,21,1,0,2,5,5,106,93,0,0,0
"311",31091,3,1,37.98,10,54,47,0,0,8,0,0,6,0,0,30,0,2,12,1990,15,24.82,17.1,0,1,3,1,1,73.8278699229463,0.5,2.77258872223978,0.61479296175324,0.614792961753239,1.31078384771414,0.41405269761606,0.41405269761606,1.04098689452833,6,0,0,9,6,0,0,0,0,0.75,23,1,1,1,6,6,115,101,0,0,0
"312",6115,4,1,33.58,9.6,27,24,0,0,4,0,0,9,1,0,1,1,1,11,2019,0,19.71,17,1,1,3,0,1,9.49644582921323,0,0,0,0,0,0,0,0,6,1,3,5,12,3,1,0,1,1.25,32,0,1,0,3,3,150,139,0,0,0
"313",36964,3,2,-52.05,21.8,51,47,0,0,5,0,0,8,0,0,4,1,3,22,2016,11,40.58,13.1,0,1,4,3,1,67.6365230694603,2.75,2.484906649788,1.04853379902496,1.04853379902496,1.40175848209839,1.80116959064327,1.80116959064327,1.63247514666255,7,0,0,3,8,0,0,0,0,0.55,28,0,2,0,4,4,99,90,0,0,0
"314",49908,4,2,3.12,15.1,77,68,1,1,9,0,0,11,2,0,11,1,4,11,2009,16,36.79,12.5,1,1,5,1,1,75.0172577846602,1.45454545454546,2.83321334405622,0.701364450206828,0.701364450206829,1.28448895978191,0.50742511955701,0.50742511955701,1.16048607373647,10,1,0,4,11,0,0,0,0,0.8,27,0,0,0,8,8,120,112,0,0,1
"315",52471,2,2,26.47,12.3,73,63,0,0,11,0,0,5,1,0,10,2,3,34,2010,18,37.84,14.1,1,1,5,2,1,77.1852086792664,1.8,2.94443897916644,1.00295143547089,1.00295143547089,1.45634073974463,1.17807054823629,1.17807054823629,1.57540054817721,7,0,0,0,5,0,0,0,0,0.25,12,1,0,0,7,7,72,62,0,0,1
"316",37930,6,1,-7.38,17,87,76,1,1,11,0,0,5,5,0,1,2,4,21,2019,0,-4.74,22.2,0,1,3,4,1,9.49644582921323,0,0,0,0,0,0,0,0,11,0,1,4,5,0,0,0,0,0.5,26,0,0,0,8,8,108,100,1,1,0
"317",19387,2,1,30.53,10.7,56,50,0,0,7,0,0,5,0,0,13,1,2,9,2007,5,22.34,16,0,0,10,0,0,50.686579973507,0.384615384615385,1.79175946922805,0.264125744811999,0.264125744811999,0.944398061343034,0.174994243610408,0.174994243610407,0.867054382316276,14,0,0,2,6,0,0,0,0,0.4,11,1,0,1,5,5,73,67,1,1,0
"318",22322,4,1,14.63,12.7,49,43,1,1,6,0,0,8,0,0,13,1,1,10,2007,38,26.2,14.5,0,1,5,0,0,88.7264687774026,2.92307692307692,3.66356164612965,2.00735566057119,2.00735566057119,1.93098492048497,2.58453641321784,2.58453641321784,2.00169825826386,7,0,0,1,10,0,1,0,1,0.6,14,0,1,0,6,6,93,87,0,0,0
"319",25081,4,2,0.08,16.2,101,88,2,1,12,0,0,8,3,0,9,2,5,10,2011,4,24.48,15.1,0,1,3,0,0,46.1239948506502,0.444444444444444,1.6094379124341,0.233799885308923,0.233799885308922,0.823857454193786,0.303516347933375,0.303516347933375,0.88382354370563,2,2,1,2,8,0,0,0,0,0.65,20,0,0,0,11,11,113,106,0,0,0
"320",31920,1,1,36.96,10.3,64,54,2,1,9,0,0,8,0,0,37,2,2,4,1983,5,50.87,11.2,0,1,8,1,1,50.686579973507,0.135135135135135,1.79175946922805,0.260402684563758,0.260402684563758,1.05880225751541,0.248868778280543,0.248868778280543,0.837870364276609,6,0,0,10,8,0,0,1,0,0.95,20,0,1,0,7,6,91,73,1,1,0
"321",49906,2,1,-24.3,19.4,96,86,0,0,11,0,0,10,8,0,11,2,5,15,2009,37,12.36,17.7,1,1,7,1,1,88.3822459374242,3.36363636363636,3.63758615972639,1.62190529110329,1.62190529110329,1.64916605105871,1.5260152284264,1.5260152284264,1.65475896979013,0,3,1,6,10,1,1,0,1,1.1,24,1,0,1,9,9,173,168,0,0,1
"322",7321,3,1,28.5,11.5,64,55,1,1,9,0,0,5,0,0,3,1,2,7,2017,0,14.9,16.7,1,1,5,0,1,9.49644582921323,0,0,0,0,0,0,0,0,11,0,0,5,5,0,0,0,0,0.5,12,0,0,0,7,7,72,72,0,0,0
"323",27722,1,1,3.12,15.1,69,60,1,1,9,0,0,5,0,0,10,2,3,0,2010,1,33.04,13.9,0,0,14,0,0,24.2924308289334,0.1,0.693147180559945,0.0557195241928271,0.0557195241928272,0.34283559103485,0.0601307189542484,0.0601307189542484,0.317724551284184,6,0,0,2,5,0,0,0,0,0.35,12,0,0,0,8,7,71,66,0,0,0
"324",4316,4,1,51.85,8.8,72,61,1,1,11,0,0,4,2,0,2,0,2,15,2018,2,18.22,19.6,0,0,12,0,0,33.5155506632586,1,1.09861228866811,0.53514242373167,0.53514242373167,0.992263554222374,0.598101265822785,0.598101265822785,1.0128544926024,6,0,1,3,4,0,0,0,0,0.4,26,0,1,0,7,7,81,79,1,1,0
"325",46779,4,1,-28.7,19,70,64,0,0,7,0,0,4,0,0,18,1,5,9,2002,39,23.26,15.6,0,1,7,1,1,89.0455045803093,2.16666666666667,3.68887945411394,1.05007523163424,1.05007523163424,1.40204169851785,1.01897356143079,1.01897356143079,1.29623134161426,9,0,1,1,4,0,0,0,0,0.3,14,0,1,0,5,5,57,52,0,0,0
"326",14077,3,1,29.52,11.1,56,49,0,0,8,0,0,6,6,0,9,0,2,6,2011,0,37.5,12.2,0,1,6,0,0,9.49644582921323,0,0,0,0,0,0,0,0,12,0,1,0,6,0,0,0,0,0.35,15,0,0,0,6,6,66,60,0,0,0
"327",14253,2,1,20.04,12.7,71,61,2,1,9,0,0,6,0,0,15,0,2,8,2005,50,20.18,14.7,0,1,4,0,0,91.7377189872945,3.33333333333333,3.93182563272433,1.91285537700865,1.91285537700866,1.83533055122267,1.67815403056638,1.67815403056638,1.948027538863,14,0,0,0,6,0,0,0,0,0.3,12,0,0,1,7,6,65,58,1,1,0
"328",14573,2,2,-12.79,17,68,60,1,1,8,0,0,2,0,0,15,1,4,10,2005,0,0.93,24.2,0,0,10,0,0,9.49644582921323,0,0,0,0,0,0,0,0,6,0,0,2,3,0,0,0,0,0.25,9,0,0,0,7,7,55,50,0,0,0
"329",8931,5,2,11.58,13.9,70,61,1,1,9,0,0,6,1,0,5,2,4,10,2015,5,13.28,17.4,0,1,4,0,0,50.686579973507,1,1.79175946922805,0.423000761614623,0.423000761614624,0.991981022917732,0.325185508511567,0.325185508511567,0.89180400645162,6,1,0,6,9,0,0,0,0,0.8,21,0,0,0,8,8,96,89,0,0,0
"330",35458,1,1,-50.02,21,30,28,0,0,3,0,0,9,0,0,36,2,2,7,1984,0,36.49,12.6,0,1,3,2,1,9.49644582921323,0,0,0,0,0,0,0,0,3,0,0,0,9,0,1,1,1,0.55,20,1,2,0,3,3,88,72,0,0,1
"331",28493,3,1,-38.17,20.6,76,68,1,1,8,0,0,8,3,0,8,2,5,6,2012,9,27.76,15.9,0,1,4,0,0,63.328606876994,1.125,2.30258509299405,0.533389989712394,0.533389989712394,1.14443365580499,0.69906976744186,0.69906976744186,1.22680370296561,7,0,0,1,8,0,1,0,1,0.6,28,1,1,0,8,8,125,118,0,0,1
"332",328,5,1,6.17,13.9,46,40,1,1,6,2,1,10,12,1,5,1,2,10,2015,17,25.59,14.7,0,1,7,0,0,76.1338830948339,3.4,2.89037175789616,1.43820258948972,1.43820258948972,1.60021140239635,1.98448979591837,1.98448979591837,1.73758356904672,7,2,2,0,12,4,0,0,0,1,30,1,0,2,6,6,122,108,0,0,1
"333",30653,2,1,-3.32,15.5,62,56,0,0,7,0,0,9,4,0,25,1,3,19,1995,31,-0.57,20.6,0,1,9,1,1,86.0379857833169,1.24,3.46573590279973,1.00262656435083,1.00262656435083,1.44091430853028,0.714805825242718,0.714805825242718,1.04991531425475,9,0,0,11,9,0,0,0,0,1,34,0,0,0,5,5,181,174,0,0,1
"334",7948,1,1,51.85,8.8,69,59,0,0,11,0,0,9,1,0,4,2,2,4,2016,3,27.01,14.2,0,1,4,0,0,40.5371368868822,0.75,1.38629436111989,0.285963763370443,0.285963763370443,0.782021280175965,0.417898832684825,0.417898832684825,0.992749841120454,4,0,0,1,11,0,0,0,0,0.6,18,3,0,0,9,9,104,97,0,0,0
"335",9463,4,2,31.55,10.4,45,39,1,1,6,0,0,8,0,0,6,1,2,11,2014,47,27.66,16,0,1,4,0,0,91.0912517024571,7.83333333333333,3.87120101090789,3.64880376993717,3.64880376993716,2.07480731222512,2.80853658536585,2.80853658536585,1.72997064198199,5,0,1,1,8,0,0,0,0,0.5,28,0,1,0,5,5,126,113,0,0,0
"336",166,3,1,53.88,8,53,45,0,0,9,0,0,7,4,0,2,2,2,8,2018,0,33.95,13.6,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,8,0,1,8,7,0,0,0,0,0.8,15,2,0,0,4,4,89,84,0,0,0
"337",9895,2,1,45.42,9.2,64,55,1,1,9,0,0,6,5,0,6,0,2,8,2014,0,16.02,16.3,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,12,0,0,4,6,0,1,0,1,0.55,16,1,0,0,6,6,86,81,0,0,0
"338",31200,2,1,-10.76,16.3,58,53,0,0,6,0,0,5,1,0,31,0,3,19,1989,6,30.4,14.9,0,0,7,1,1,54.5523237373831,0.193548387096774,1.94591014905531,0.402666666666667,0.402666666666668,1.18716936196636,0.395604395604396,0.395604395604396,1.21285250191192,4,0,0,0,5,0,0,0,0,0.25,19,0,0,0,5,5,68,59,0,0,0
